salary_usd,job_title,salary_local,experience_level,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,employment_type_FL,employment_type_FT,employment_type_PT,salary_currency_CAD,salary_currency_CHF,salary_currency_EUR,salary_currency_GBP,salary_currency_JPY,salary_currency_SGD,salary_currency_USD,posting_duration,AWS,Azure,Computer Vision,Data Visualization,Deep Learning,Docker,GCP,Git,Hadoop,Java,Kubernetes,Linux,MLOps,Mathematics,NLP,PyTorch,Python,R,SQL,Scala,Spark,Statistics,Tableau,TensorFlow
107694,122296.86371105073,107694,2.0,124020.89985739283,1.0,125327.43515555555,50,0.0,5,122524.88981824348,2292,5.1,122130.72615279279,True,False,False,False,False,False,False,False,False,True,33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
114301,124380.2992305099,114301,1.0,116306.61368095898,2.0,117272.31670919541,0,1.0,4,121127.23236765678,1506,7.5,124759.63652083334,False,True,False,False,False,False,False,False,False,True,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
92728,122549.92109788003,69546,1.0,130012.48368322718,2.0,128906.90555944799,0,1.0,4,124127.19528382148,1948,9.3,124593.67228891222,False,True,False,False,False,False,True,False,False,False,42,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
76826,122861.90977390528,99874,0.0,129508.99829378532,1.0,127297.27498619958,50,1.0,1,120643.85162628206,804,7.4,119828.5926969697,False,False,True,False,False,False,False,False,True,False,32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
48870,119771.69037790158,48870,2.0,43765.79305704856,2.0,57799.217178759194,0,0.0,7,123907.24640175262,1108,5.6,124593.67228891222,False,False,True,False,False,False,False,False,False,True,51,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89527,122840.68449392362,120861,1.0,125694.26679247017,2.0,143323.19758998937,50,2.0,4,121584.10820267188,1299,5.8,119828.5926969697,False,True,False,False,False,False,False,False,False,False,21,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
81103,118898.54564649124,109489,0.0,125694.26679247017,2.0,124021.16862287905,0,2.0,0,121880.94338928694,2055,7.0,124759.63652083334,False,False,False,False,False,False,False,False,False,False,73,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
283428,122513.0502911138,283428,3.0,158360.08205671902,2.0,154729.955231694,0,0.0,13,123907.24640175262,1275,5.1,122111.38418310913,False,False,False,False,False,False,False,False,False,True,62,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
104906,126003.42222540097,104906,1.0,141859.23520017072,0.0,122788.34347854785,50,1.0,3,125714.78119225723,2101,8.0,124593.67228891222,True,False,False,False,False,False,False,False,False,True,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
231496,121605.0716888889,231496,3.0,116306.61368095898,2.0,117272.31670919541,50,2.0,18,123920.93793267975,895,5.5,118337.19699517907,False,False,True,False,False,False,False,False,False,True,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
147402,121027.37247892222,16214220,2.0,131226.80012226684,2.0,129660.4507294766,100,1.0,8,123920.93793267975,593,7.0,121447.97372036037,False,True,False,False,False,False,False,True,False,False,52,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
69331,122840.68449392362,58931,0.0,118315.33478882577,2.0,118605.80015427929,100,2.0,1,123907.24640175262,639,8.8,122187.41401641685,False,True,False,False,False,True,False,False,False,False,40,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215842,119771.69037790158,183466,3.0,114742.8815534925,0.0,115660.84975247011,0,1.0,12,123907.24640175262,2098,6.7,123787.58394685504,False,False,False,False,False,True,False,False,False,False,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
79833,122840.68449392362,79833,2.0,97736.13775175439,0.0,100103.87447146118,0,3.0,6,123907.24640175262,1284,5.7,119828.5926969697,False,False,True,False,False,False,False,False,False,True,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
304859,122840.68449392362,304859,3.0,160774.44582168458,2.0,154678.5805095472,100,1.0,15,121880.94338928694,2460,6.0,118326.856517193,False,True,False,False,False,False,False,False,False,True,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
112217,122296.86371105073,95384,2.0,122934.0714931203,0.0,118453.39422916668,0,0.0,8,125714.78119225723,1679,10.0,124759.63652083334,False,False,False,False,False,True,False,False,False,False,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45738,120265.20777809255,45738,0.0,97736.13775175439,1.0,100103.87447146118,100,0.0,0,120092.12278012821,1481,9.5,121134.47297521816,True,False,False,False,False,False,False,False,False,True,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
195309,122549.92109788003,166013,3.0,122934.0714931203,0.0,123778.5602185247,50,1.0,18,122381.52114165043,1277,5.3,121134.47297521816,False,False,True,False,False,True,False,False,False,False,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
141439,122840.68449392362,141439,2.0,141859.23520017072,2.0,143323.19758998937,50,3.0,9,122524.88981824348,1021,6.3,124759.63652083334,True,False,False,False,False,False,False,False,False,True,19,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
125836,119771.69037790158,125836,1.0,160774.44582168458,2.0,154678.5805095472,100,2.0,2,124127.19528382148,1650,10.0,119828.5926969697,False,True,False,False,False,False,False,False,False,True,57,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
58213,122549.92109788003,58213,0.0,116649.10313411971,0.0,126693.1042078853,50,3.0,0,120812.53269133334,1087,5.5,122477.80073939395,False,True,False,False,False,False,False,False,False,True,56,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
82191,123455.98514601345,69862,1.0,122934.0714931203,1.0,123778.5602185247,0,1.0,2,121880.94338928694,1906,9.5,120359.4648923503,False,False,False,False,False,True,False,False,False,False,72,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207975,122549.92109788003,280766,3.0,125694.26679247017,0.0,110237.20727719298,0,2.0,13,120812.53269133334,1475,9.9,122130.72615279279,False,False,False,False,False,False,False,False,False,False,45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115664,121180.10279150744,115664,2.0,124020.89985739283,1.0,121796.73522617208,0,1.0,7,123920.93793267975,1449,7.8,122111.38418310913,False,False,True,False,False,False,False,False,False,True,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
109337,121605.0716888889,109337,2.0,124020.89985739283,1.0,121796.73522617208,50,0.0,9,120643.85162628206,901,8.1,119828.5926969697,False,False,True,False,False,False,False,False,False,True,17,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
115386,117026.43936580967,115386,2.0,116306.61368095898,1.0,117272.31670919541,100,0.0,7,120367.39506170356,2387,6.7,122111.38418310913,False,False,True,False,False,False,False,False,False,True,62,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
64431,118898.54564649124,48323,0.0,130012.48368322718,2.0,128906.90555944799,50,1.0,1,123920.93793267975,825,9.0,121134.47297521816,False,True,False,False,False,False,True,False,False,False,31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
108088,127497.96600947459,108088,2.0,141859.23520017072,0.0,143323.19758998937,100,1.0,9,122381.52114165043,1769,8.0,122111.38418310913,True,False,False,False,False,False,False,False,False,True,69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
228314,123455.98514601345,171236,3.0,130012.48368322718,2.0,128906.90555944799,50,2.0,16,120812.53269133334,1005,6.5,124593.67228891222,False,True,False,False,False,False,True,False,False,False,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
153260,122840.68449392362,206901,2.0,125694.26679247017,2.0,124021.16862287905,0,2.0,9,121046.11303042462,1768,9.7,118337.19699517907,False,False,False,False,False,False,False,False,False,False,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
63667,122840.68449392362,63667,1.0,116649.10313411971,0.0,154678.5805095472,100,3.0,4,120367.39506170356,1336,7.9,121447.97372036037,False,False,False,False,False,False,False,False,False,True,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
31185,122296.86371105073,31185,1.0,57707.94469455337,0.0,110237.20727719298,100,0.0,3,123907.24640175262,1510,9.2,124477.45845047,True,False,False,False,False,False,False,False,False,True,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
132167,122513.0502911138,112342,2.0,122934.0714931203,1.0,123778.5602185247,50,1.0,9,121046.11303042462,1110,6.2,120359.4648923503,False,False,True,False,False,True,False,False,False,False,69,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223349,121065.5112363969,24568390,3.0,131226.80012226684,2.0,129660.4507294766,100,1.0,11,119905.16104714476,1489,5.9,122111.38418310913,True,False,False,False,False,False,False,True,False,False,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
26957,122053.19618785496,26957,0.0,43765.79305704856,1.0,57799.217178759194,100,1.0,1,124127.19528382148,2335,9.5,118337.19699517907,False,False,False,False,False,False,False,False,False,True,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93564,121605.0716888889,93564,1.0,123530.21756312445,0.0,125832.35612855518,0,0.0,2,124127.19528382148,515,9.7,118326.856517193,False,False,False,False,False,False,False,False,False,True,19,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
113846,121180.10279150744,96769,2.0,114742.8815534925,0.0,115660.84975247011,100,0.0,6,120367.39506170356,2447,7.8,118337.19699517907,False,False,True,False,False,True,False,False,False,False,58,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
147580,120419.97521352161,125443,3.0,114742.8815534925,1.0,115660.84975247011,0,3.0,17,120812.53269133334,2416,5.9,122477.80073939395,True,False,False,False,False,True,False,False,False,False,58,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50514,127497.96600947459,63143,0.0,113746.56958184903,1.0,129549.32338095238,100,3.0,1,123920.93793267975,2384,9.0,124593.67228891222,False,False,True,True,False,False,False,False,False,False,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
94158,126003.42222540097,80034,1.0,122934.0714931203,1.0,118197.84758255452,100,2.0,2,121046.11303042462,867,5.5,122130.72615279279,True,False,False,False,False,True,False,False,False,False,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
161009,121638.74992410523,136858,3.0,130864.89733244799,1.0,131432.81177962347,50,0.0,19,124127.19528382148,1247,7.1,124593.67228891222,True,False,False,False,False,True,False,False,False,False,29,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91911,117026.43936580967,91911,3.0,43765.79305704856,2.0,57799.217178759194,100,0.0,15,125714.78119225723,2149,5.9,122477.80073939395,False,True,False,False,False,False,False,False,False,True,61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
248071,120419.97521352161,210860,3.0,122934.0714931203,1.0,121665.77087455196,50,1.0,15,122381.52114165043,616,7.6,122130.72615279279,True,False,False,False,False,True,False,False,False,False,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
150204,118898.54564649124,127673,2.0,122934.0714931203,1.0,123778.5602185247,50,1.0,9,124127.19528382148,1478,6.3,124477.45845047,False,False,True,False,False,True,False,False,False,False,25,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
181517,126003.42222540097,154289,2.0,130864.89733244799,2.0,131432.81177962347,50,3.0,9,120643.85162628206,981,8.9,120624.93089029983,False,False,False,False,False,True,False,False,False,False,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
64573,117026.43936580967,54887,0.0,114742.8815534925,2.0,115660.84975247011,100,2.0,1,120643.85162628206,1495,9.2,122187.41401641685,False,False,True,False,False,True,False,False,False,False,73,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
89332,123455.98514601345,89332,1.0,141859.23520017072,0.0,143323.19758998937,100,1.0,4,121584.10820267188,2011,6.0,119828.5926969697,False,False,False,False,False,False,False,False,False,True,64,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
118239,122513.0502911138,118239,2.0,123530.21756312445,0.0,121825.81368195718,50,3.0,9,120367.39506170356,576,8.1,122130.72615279279,True,False,False,False,False,False,False,False,False,True,50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
103715,120419.97521352161,11408650,1.0,131226.80012226684,0.0,129660.4507294766,50,1.0,4,123920.93793267975,2224,9.3,124477.45845047,False,True,False,False,False,False,False,True,False,False,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
151680,119771.69037790158,204768,3.0,125694.26679247017,0.0,124021.16862287905,100,0.0,14,120092.12278012821,2439,6.9,124593.67228891222,True,False,False,False,False,False,False,False,False,False,41,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142589,117026.43936580967,121201,2.0,130864.89733244799,2.0,131432.81177962347,0,2.0,8,120643.85162628206,2431,6.0,119828.5926969697,False,True,False,False,False,True,False,False,False,False,17,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
63062,122296.86371105073,63062,0.0,123530.21756312445,2.0,125832.35612855518,50,0.0,1,121127.23236765678,1558,6.7,122111.38418310913,False,False,True,False,False,False,False,False,False,True,43,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
80691,127497.96600947459,8876010,0.0,131226.80012226684,2.0,129660.4507294766,100,2.0,1,122524.88981824348,624,8.1,118337.19699517907,False,False,False,False,False,False,False,True,False,False,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
171580,117026.43936580967,18873800,2.0,131226.80012226684,2.0,112517.86170037453,100,3.0,7,120092.12278012821,1931,6.7,119828.5926969697,False,False,True,False,False,False,False,True,False,False,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
58331,118898.54564649124,58331,2.0,57707.94469455337,1.0,120554.7432690763,0,2.0,5,124127.19528382148,2002,6.1,124593.67228891222,False,False,True,False,False,False,False,False,False,True,62,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
85620,120265.20777809255,107025,1.0,113746.56958184903,2.0,114675.09254470286,100,0.0,4,123907.24640175262,848,5.8,120359.4648923503,False,True,False,True,False,False,False,False,False,False,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
220871,119771.69037790158,187740,3.0,118315.33478882577,1.0,118605.80015427929,0,0.0,14,123920.93793267975,821,5.2,121134.47297521816,False,True,False,False,False,True,False,False,False,False,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
93007,123455.98514601345,79056,1.0,114742.8815534925,1.0,115660.84975247011,50,1.0,4,120367.39506170356,1595,6.4,124593.67228891222,False,False,False,False,False,True,False,False,False,False,48,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
191783,120419.97521352161,249318,3.0,129508.99829378532,0.0,127297.27498619958,100,3.0,14,123907.24640175262,2352,5.6,118326.856517193,False,True,False,False,False,False,False,False,True,False,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83683,120265.20777809255,83683,1.0,116649.10313411971,0.0,121665.77087455196,50,1.0,3,121046.11303042462,818,5.3,122111.38418310913,True,False,False,False,False,False,False,False,False,True,23,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
107869,122296.86371105073,107869,2.0,124020.89985739283,0.0,121796.73522617208,50,0.0,8,121584.10820267188,2148,7.3,119828.5926969697,True,False,False,False,False,False,False,False,False,True,44,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
73528,118898.54564649124,73528,1.0,123530.21756312445,0.0,118722.46913553114,0,0.0,2,121584.10820267188,557,8.0,121447.97372036037,False,False,True,False,False,False,False,False,False,True,65,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
47642,122861.90977390528,47642,1.0,57707.94469455337,2.0,125832.35612855518,100,3.0,3,120812.53269133334,2171,8.0,121134.47297521816,True,False,False,False,False,False,False,False,False,True,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
179937,121605.0716888889,152946,2.0,130864.89733244799,2.0,131432.81177962347,50,0.0,6,121127.23236765678,774,8.1,123787.58394685504,False,False,True,False,False,True,False,False,False,False,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
157066,127497.96600947459,141359,1.0,172685.7496254045,2.0,125832.35612855518,0,3.0,2,124127.19528382148,887,9.0,124477.45845047,False,False,True,False,True,False,False,False,False,False,25,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57299,122840.68449392362,57299,0.0,116649.10313411971,1.0,118453.39422916668,0,1.0,1,122524.88981824348,794,7.8,118337.19699517907,False,False,False,False,False,False,False,False,False,True,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
176844,127497.96600947459,221055,3.0,113746.56958184903,2.0,115660.84975247011,50,3.0,10,120812.53269133334,577,5.4,124759.63652083334,True,False,False,True,False,False,False,False,False,False,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
64892,121065.5112363969,81115,0.0,113746.56958184903,1.0,114675.09254470286,50,0.0,1,124127.19528382148,1645,5.7,121447.97372036037,False,False,False,True,False,False,False,False,False,False,59,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
63024,120419.97521352161,53570,0.0,118315.33478882577,2.0,118605.80015427929,0,1.0,1,119905.16104714476,1745,9.2,121447.97372036037,False,False,False,False,False,True,False,False,False,False,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136695,121638.74992410523,123026,1.0,172685.7496254045,0.0,165815.62862215628,50,1.0,2,119905.16104714476,1424,5.9,121447.97372036037,True,False,False,False,True,False,False,False,False,False,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
69744,122840.68449392362,69744,0.0,97736.13775175439,2.0,100103.87447146118,50,0.0,1,120812.53269133334,1077,8.4,125432.11887271449,False,False,True,False,False,False,False,False,False,True,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
135137,120419.97521352161,114866,3.0,118315.33478882577,1.0,118605.80015427929,0,3.0,18,121584.10820267188,1590,5.4,120624.93089029983,True,False,False,False,False,True,False,False,False,False,41,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
143037,121180.10279150744,143037,3.0,123530.21756312445,0.0,125832.35612855518,0,3.0,13,120092.12278012821,775,9.5,125432.11887271449,True,False,False,False,False,False,False,False,False,True,44,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113068,122513.0502911138,84801,2.0,130012.48368322718,1.0,128906.90555944799,100,2.0,9,119905.16104714476,1805,6.6,123787.58394685504,False,True,False,False,False,False,True,False,False,False,25,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
113917,121605.0716888889,85438,2.0,130012.48368322718,0.0,119276.67010897436,0,2.0,9,120643.85162628206,1720,7.3,122130.72615279279,False,False,True,False,False,False,True,False,False,False,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
80311,120265.20777809255,80311,3.0,43765.79305704856,1.0,57799.217178759194,50,1.0,13,121584.10820267188,1052,5.0,122111.38418310913,False,False,True,False,False,False,False,False,False,True,53,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160261,118898.54564649124,136222,2.0,122934.0714931203,2.0,123778.5602185247,50,0.0,6,121046.11303042462,748,9.9,122111.38418310913,False,False,False,False,False,True,False,False,False,False,50,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
152241,122296.86371105073,137017,2.0,172685.7496254045,0.0,165815.62862215628,50,1.0,8,119905.16104714476,1807,5.9,122187.41401641685,True,False,False,False,True,False,False,False,False,False,61,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
74172,122296.86371105073,74172,1.0,116649.10313411971,1.0,118453.39422916668,100,3.0,2,120643.85162628206,1780,7.5,121447.97372036037,False,False,False,False,False,False,False,False,False,True,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
105632,121180.10279150744,105632,1.0,116306.61368095898,2.0,154678.5805095472,100,1.0,3,120643.85162628206,2376,9.4,123787.58394685504,True,False,False,False,False,False,False,False,False,True,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
89515,121638.74992410523,116370,1.0,129508.99829378532,2.0,122061.9581682848,100,0.0,4,119905.16104714476,2328,7.4,118337.19699517907,False,False,False,False,False,False,False,False,True,False,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
102319,121605.0716888889,102319,1.0,158360.08205671902,1.0,110237.20727719298,50,0.0,4,120367.39506170356,1939,6.2,124593.67228891222,True,False,False,False,False,False,False,False,False,True,18,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
110536,121605.0716888889,110536,1.0,158360.08205671902,1.0,115660.84975247011,50,0.0,2,121127.23236765678,1559,5.4,121134.47297521816,False,False,False,False,False,False,False,False,False,True,52,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
176372,122861.90977390528,176372,2.0,158360.08205671902,0.0,154729.955231694,0,1.0,5,125714.78119225723,729,8.0,122187.41401641685,True,False,False,False,False,False,False,False,False,True,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58111,121605.0716888889,49394,0.0,118315.33478882577,0.0,118605.80015427929,100,1.0,0,121584.10820267188,889,5.6,124759.63652083334,False,True,False,False,False,True,False,False,False,False,28,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39802,126003.42222540097,39802,2.0,43765.79305704856,1.0,122777.11676305221,100,0.0,8,122381.52114165043,2046,8.3,124759.63652083334,False,False,True,False,False,False,False,False,False,True,30,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147385,120265.20777809255,125277,2.0,114742.8815534925,2.0,154729.955231694,50,2.0,9,122381.52114165043,1576,8.6,122477.80073939395,True,False,False,False,False,True,False,False,False,False,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
118122,122296.86371105073,118122,0.0,158360.08205671902,2.0,154729.955231694,0,0.0,0,123920.93793267975,2018,9.3,122477.80073939395,False,True,False,False,False,False,False,False,False,True,48,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
